관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
11740-00049,까치공원,근린공원,서울특별시 강동구 고덕로 55길70(고덕동),서울특별시 강동구 고덕1동 493,37.557079,127.149995,19464.8,농구장+체력단련기구,,,,,1982-04-29,서울특별시 강동구청,02-3425-6440,2023-08-18,3240000,서울특별시 강동구
11740-00048,송림공원,근린공원,서울특별시 강동구 고덕로 지하253(고덕동),서울특별시 강동구 고덕동 310,37.55504732,127.1539494,11491,배드민턴장+체력단련기구,,음수대,,,1982-04-29,서울특별시 강동구청,02-3425-6440,2023-08-18,3240000,서울특별시 강동구
11740-00047,원터공원,근린공원,서울특별시 강동구 양재대로147길 18(명일동),서울특별시 강동구 명일2동 37,37.5524155,127.1430368,24508.5,배드민턴장+체력단련기구,,음수대,,,1982-04-29,서울특별시 강동구청,02-3425-6440,2023-08-18,3240000,서울특별시 강동구
11500-00056,골말,어린이공원,,서울특별시 강서구 화곡동 865-1,37.533313,126.8560517,977.9,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00055,곰돌이,어린이공원,,서울특별시 강서구 화곡동 900-46,37.529614,126.845017,1006.9,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00054,호돌이,어린이공원,,서울특별시 강서구 화곡동 906-26,37.528191,126.846009,811.6,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00053,다운,어린이공원,,서울특별시 강서구 화곡동 346-26,37.532101,126.844653,1290.6,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00052,필마,어린이공원,,서울특별시 강서구 화곡동 355-12,37.531491,126.8388196,1615.5,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00051,버들,어린이공원,,서울특별시 강서구 화곡동 424-45,37.531101,126.841222,1087.2,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00050,효심,어린이공원,,서울특별시 강서구 화곡동 922-10,37.529495,126.840632,1056.5,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00049,한글,어린이공원,,서울특별시 강서구 화곡동 56-3,37.538536,126.850451,965,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00048,참새,어린이공원,,서울특별시 강서구 화곡동 56-638,37.539725,126.847003,256,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00047,박장,어린이공원,,서울특별시 강서구 화곡동 56-25,37.540768,126.849087,929,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00046,산새,어린이공원,,서울특별시 강서구 화곡동 772,37.546268,126.850385,539,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00045,소나무,어린이공원,,서울특별시 강서구 화곡동 29-31,37.547058,126.847807,942,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00044,꿈돌이,어린이공원,,서울특별시 강서구 화곡동 24-128,37.546097,126.845352,1507,,어린이놀이시설,화장실,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00043,큰별,어린이공원,,서울특별시 강서구 화곡동 46-41,37.544454,126.848941,1067,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00042,비둘기,어린이공원,,서울특별시 강서구 화곡동 61-96,37.541392,126.846938,1086,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00041,까치산,어린이공원,,서울특별시 강서구 화곡동 102-206,37.53828021,126.844436,1805,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00040,노을,어린이공원,,서울특별시 강서구 화곡동 105-194,37.539837,126.843928,1031,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00039,볏골,어린이공원,,서울특별시 강서구 화곡동 98-99,37.541815,126.844354,4219,,수경시설+어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00038,구름,어린이공원,,서울특별시 강서구 화곡동 98-22,37.543303,126.844116,833,,어린이놀이시설,화장실+음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00037,코끼리,어린이공원,,서울특별시 강서구 등촌동 702-1,37.563238,126.848535,1594.5,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00036,새벗,어린이공원,,서울특별시 강서구 등촌동 688-3,37.560711,126.840304,1565.8,,수경시설+어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00035,푸르매,어린이공원,,서울특별시 강서구 등촌동 705-3,37.559023,126.847504,1538.3,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00034,채송화,어린이공원,,서울특별시 강서구 등촌동 694-1,37.562841,126.846117,1544.9,농구장,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00033,백합,어린이공원,,서울특별시 강서구 등촌동 695-4,37.559219,126.844996,1547.4,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00032,새나라,어린이공원,,서울특별시 강서구 등촌동 707-2,37.561557,126.852004,1563.4,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00031,한마음,어린이공원,,서울특별시 강서구 등촌동 690-3,37.560521,126.843248,1791.8,,수경시설+어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00030,능안,어린이공원,,서울특별시 강서구 등촌동 517-1,37.546638,126.859908,853.9,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00029,도림,어린이공원,,서울특별시 강서구 등촌동 635-1,37.555596,126.862861,1033.8,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00084,배다리,어린이공원,,서울특별시 강서구 화곡동341-24,37.532144,126.848303,1630.1,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00083,까치산,어린이공원,,서울특별시 강서구 화곡동354-14,37.533488,126.841904,1163.6,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00082,은행,어린이공원,,서울특별시 강서구 화곡동369-11,37.535821,126.840511,1123.6,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00081,초롱,어린이공원,,서울특별시 강서구 화곡동1088-16,37.53810022,126.836229,946,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00080,월정,어린이공원,,서울특별시 강서구 화곡동372-26,37.535153,126.836008,1181.5,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00079,솔뫼,어린이공원,,서울특별시 강서구 화곡동379-32,37.538112,126.838674,1981.5,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00078,백연,어린이공원,,서울특별시 강서구 화곡동980-2,37.550667,126.851903,1107.4,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00077,연지,어린이공원,,서울특별시 강서구 화곡동1109,37.554707,126.853537,629.1,운동기구,,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00076,새말,어린이공원,,서울특별시 강서구 화곡동994-5,37.552035,126.846474,969.6,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00075,역말,어린이공원,,서울특별시 강서구 화곡동978-18,37.549726,126.848944,982.1,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00074,화곡3주구2,어린이공원,,서울특별시 강서구 화곡동1165-6,37.545177,126.840547,3466.8,,수경시설+어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00073,화곡3주구1,어린이공원,,서울특별시 강서구 화곡동1165-2,37.54613953,126.836964,4504.2,,수경시설+어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00072,개나리,어린이공원,,서울특별시 강서구 화곡동75-3,37.548372,126.844024,285,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00071,범바위,어린이공원,,서울특별시 강서구 화곡동1061-36,37.543234,126.841377,973.6,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00070,화곡2주구2,어린이공원,,서울특별시 강서구 화곡동1159-3,37.548723,126.8387004,2438.2,,수경시설+어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00069,화곡2주구1,어린이공원,,서울특별시 강서구 화곡동1159-2,37.550201,126.838658,2438.3,,수경시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00068,종달새,어린이공원,,서울특별시 강서구 화곡동819-5,37.535302,126.858021,991.4,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00067,능골,어린이공원,,서울특별시 강서구 화곡동468-1,37.536752,126.855316,997.2,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00066,무지개,어린이공원,,서울특별시 강서구 화곡동806-10,37.533937,126.861301,976.2,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00065,달빛,어린이공원,,서울특별시 강서구 화곡동783-1,37.531248,126.862932,976.2,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00064,두레,어린이공원,,서울특별시 강서구 화곡동 792-9,37.531104,126.859414,986.1,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00063,천사,어린이공원,,서울특별시 강서구 화곡동 1139-1,37.54682985,126.833001,2395.2,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00062,대원,어린이공원,,서울특별시 강서구 화곡동 1022,37.544928,126.835911,276.9,,,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00061,수명산,어린이공원,,서울특별시 강서구 화곡동 1044-31,37.540958,126.834336,984.9,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00060,미리내,어린이공원,,서울특별시 강서구 화곡동 1008-32,37.547649,126.834751,967.5,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00059,바탕골,어린이공원,,서울특별시 강서구 화곡동 1016-34,37.54470044,126.834711,976.6,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00058,하마터,어린이공원,,서울특별시 강서구 화곡동 883-3,37.530115,126.853739,1026.8,,어린이놀이시설,음수대,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00057,뜸부기,어린이공원,,서울특별시 강서구 화곡동 845-19,37.530115,126.856902,998.4,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4112,2025-04-02,3150000,서울특별시 강서구
11500-00098,진달래,어린이공원,,서울특별시 강서구 가양동 1486-1,37.562375,126.860979,1500,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00097,비둘기,어린이공원,,서울특별시 강서구 가양동 1489-1,37.559504,126.862944,1622.8,,어린이놀이시설,화장실+음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00096,곰돌이,어린이공원,,서울특별시 강서구 가양동 1482-1,37.562311,126.857433,1612.3,,어린이놀이시설,화장실+음수대,,,,서울특별시 강서구청,02-2600-4202,2025-04-02,3150000,서울특별시 강서구
11500-00095,풀피리,어린이공원,,서울특별시 강서구 가양동 1481-1,37.563578,126.8545999,1562,,어린이놀이시설,화장실,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00094,무지개,어린이공원,,서울특별시 강서구 가양동 1478-1,37.565086,126.851657,1500,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00093,엄지,어린이공원,,서울특별시 강서구 가양동 1474-1,37.56580995,126.854721,1511.6,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00092,가양,어린이공원,,서울특별시 강서구 가양동 1462-2,37.569758,126.844804,1500,,어린이놀이시설,,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00091,꽃동네,어린이공원,,서울특별시 강서구 가양동 1461-1,37.570095,126.847132,1510,,어린이놀이시설,화장실,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
11500-00090,아름,어린이공원,,서울특별시 강서구 가양동 1465,37.568594,126.848864,1956,,어린이놀이시설,화장실,,,,서울특별시 강서구청,02-2600-4183,2025-04-02,3150000,서울특별시 강서구
