개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3080000,2.01131E+18,2011-09-16,          ,3,폐업,3,폐업처리,2020-07-04,          ,          ,          ,,226.1,142-731   ,서울특별시 강북구 삼각산동 812번지 삼성래미안트리베라2차아파트 상가 204동 115-119,서울특별시 강북구 삼양로27길 19 (미아동),     ,롯데쇼핑(주)롯데슈퍼삼양점,2021-04-29 9:26,I,2026-04-30 22:35,대형마트,201731.6844,457219.3356,준대규모점포
3160000,2.00532E+18,2005-03-31,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,,8555,          ,서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),     ,(주)신세계이마트구로점,2007-07-07 9:54,I,2026-05-01 22:42,대형마트,190901.9779,442466.8134,
3160000,2.00532E+18,2005-03-31,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,,8555,          ,서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),     ,(주)신세계이마트구로점,2007-07-07 9:54,I,2026-05-01 22:42,대형마트,190901.9779,442466.8134,
3240000,2.01932E+18,2019-06-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2422,719.46,          ,서울특별시 강동구 고덕동 217번지 고덕그라시움아파트(상가1동),"서울특별시 강동구 고덕로 353, 고덕그라시움아파트(상가1동) 지하1층 108-119,128호 (고덕동)",5224,지에스 더프레시(GS THE FRESH) 고덕그라시움점,2025-06-09 14:54,I,2026-05-06 22:47,구분없음,214299.6443,450637.9548,준대규모점포
3240000,2.02432E+18,2024-06-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-479-2384,31500.83,          ,서울특별시 강동구 천호동 423-200,,     ,강동밀레니얼 중흥S-클래스 쇼핑센터,2024-12-05 9:09,I,2026-05-06 22:47,쇼핑센터,211150.8122,448805.1451,대규모점포
3240000,2.02432E+18,2024-11-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2364,239.58,          ,서울특별시 강동구 성내동 293-12 바로빌딩,"서울특별시 강동구 풍성로38길 9, 바로빌딩 1층 (성내동)",5393,GS THE FRESH 강동성내점,2025-06-09 14:50,I,2026-05-06 22:47,구분없음,211027.5118,447708.2206,준대규모점포
3240000,2.02432E+18,2024-11-14,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-557-8828,66630.64,          ,서울특별시 강동구 고덕동 353-23,,     ,고덕비즈밸리 유통판매 복합시설,2025-06-25 17:09,I,2026-05-06 22:47,복합쇼핑몰,213847.9237,451564.47,대규모점포
3120000,2.02231E+18,2022-08-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-5124,1133.21,          ,서울특별시 서대문구 남가좌동 286-1 DMC금호리첸시아,"서울특별시 서대문구 수색로2길 39(남가좌동, DMC금호리첸시아)",3712,이마트에브리데이 남가좌점,2024-08-22 17:54,I,2026-05-06 22:37,구분없음,192482.4165,452143.4915,준대규모점포
3120000,2.02431E+18,2024-07-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-304-4025,7391.45,          ,서울특별시 서대문구 남가좌동 396 DMC금호리첸시아,"서울특별시 서대문구 수색로2길 39, B1,1,2층 (남가좌동, DMC금호리첸시아)",3712,DMC금호리첸시아몰,2024-07-26 11:58,I,2026-05-06 22:37,그 밖의 대규모점포,192482.4165,452143.4915,대규모점포
3020000,2.0083E+18,1987-02-13,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3786-6352,4845.26,140-200   ,서울특별시 용산구 이태원동 119번지 25호,서울특별시 용산구 이태원로 179 (이태원동),     ,해밀톤 쇼핑몰,2018-09-28 14:56,I,2026-05-06 22:48,쇼핑센터,199363.5958,448050.9263,대규모점포
3070000,2.01231E+18,2012-05-21,          ,3,폐업,3,폐업처리,2022-02-23,          ,          ,          ,02-941-5610,292.56,136-110   ,서울특별시 성북구 길음동 1274번지 67호,"서울특별시 성북구 길음로13길 22 (길음동, 길음뉴타운7단지두산위브아파트)",     ,롯데마이슈퍼 길음점,2022-02-23 16:54,I,2025-12-15 16:15,구분없음,201592.9913,456382.9661,준대규모점포
3070000,2.02331E+18,2023-06-08,          ,3,폐업,3,폐업처리,2024-04-08,          ,          ,          ,02-918-5651,80.49,          ,서울특별시 성북구 하월곡동 62-1,서울특별시 성북구 오패산로4길 17 (하월곡동),2751,롯데마켓 999 하월곡점,2025-01-22 17:55,I,2025-12-15 16:15,구분없음,203353.7989,455765.4171,준대규모점포
3090000,2.00231E+18,2002-06-20,          ,3,폐업,3,폐업처리,2020-11-30,          ,          ,          ,02-2289-2523,10840.62,132-854   ,서울특별시 도봉구 방학동 717번지 6호,서울특별시 도봉구 마들로 645 (방학동),     ,롯데쇼핑(주)VIC마켓도봉점,2020-12-18 8:16,I,2025-12-15 16:15,대형마트,203920.444,462830.4849,대규모점포
3090000,2.01231E+18,2012-03-26,          ,3,폐업,3,폐업처리,2019-11-11,          ,          ,          ,,184.26,132-030   ,서울특별시 도봉구 쌍문동 311번지,서울특별시 도봉구 시루봉로 2 (쌍문동),     ,롯데슈퍼 쌍문4동 가맹점,2020-03-20 13:21,I,2025-12-15 16:15,구분없음,202472.189,460959.4629,준대규모점포
3100000,2.00431E+18,2004-01-02,          ,3,폐업,3,폐업처리,2016-03-31,          ,          ,          ,,1046.96,139-800   ,서울특별시 노원구 공릉동 90번지 4호,서울특별시 노원구 노원로 3 (공릉동),     ,(주)지에스리테일  공릉점,2016-04-12 13:43,I,2025-12-15 16:15,구분없음,207577.5158,457741.4652,준대규모점포
3100000,2.01131E+18,2011-06-21,          ,3,폐업,3,폐업처리,2011-07-19,          ,          ,          ,69333041,515.6,139-202   ,서울특별시 노원구 상계2동 1318번지 노원아이파크 지하1층,,     ,(주)지에스리테일 GS수퍼상계중앙점,2011-12-28 11:16,I,2025-12-15 16:15,대형마트,206033.0233,461935.3392,준대규모점포
3110000,2.00131E+18,1965-05-31,          ,3,폐업,3,폐업처리,2018-04-17,          ,          ,          ,02-386-8773,0,          ,서울특별시 은평구 갈현동 424번지 16 호,서울특별시 은평구 갈현로 300 (갈현동),     ,갈현시장,2018-04-17 17:49,I,2026-05-06 22:48,그 밖의 대규모점포,192640.6053,457921.3813,대규모점포
3110000,2.00131E+18,1966-12-07,          ,3,폐업,3,폐업처리,2017-04-04,          ,          ,          ,,0,          ,서울특별시 은평구 응암동 74번지 7 호,,     ,녹번시장,2017-04-05 10:58,I,2026-05-06 22:48,그 밖의 대규모점포,193793.6668,455366.047,대규모점포
3110000,2.00131E+18,2022-04-04,          ,3,폐업,3,폐업처리,2022-04-05,          ,          ,          ,02-352-8040,3417.4,          ,서울특별시 은평구 갈현동 467번지 1호,서울특별시 은평구 연서로17길 18-6 (갈현동),     ,역촌중앙시장,2022-04-11 13:10,I,2026-05-06 22:48,그 밖의 대규모점포,192534.6569,456773.7149,대규모점포
3110000,2.00131E+18,1971-09-23,          ,3,폐업,3,폐업처리,2009-10-26,          ,          ,          ,02-359-6466,0,          ,서울특별시 은평구 역촌동 31-6 아그네스 풍림아이원,"서울특별시 은평구 진흥로1길 28(역촌동, 아그네스 풍림아이원)",3405,서부종합시장,2022-12-22 14:27,I,2026-05-06 22:48,시장,192773.9746,455630.8841,대규모점포
3110000,2.01131E+18,2011-09-20,          ,3,폐업,3,폐업처리,2012-10-04,          ,          ,          ,02-2275-3651,685.45,122-870   ,서울특별시 은평구 불광1동 554번지 1호,서울특별시 은평구 불광로 60 (불광동),     ,(주)이마트 에브리데이 불광동점,2012-10-05 15:52,I,2026-05-06 22:48,그 밖의 대규모점포,193936.1257,456673.8056,준대규모점포
3110000,2.01231E+18,2011-09-16,          ,3,폐업,3,폐업처리,2017-06-30,          ,          ,          ,02-388-5601,434.1,122-959   ,서울특별시 은평구 갈현2동 456번지 27호,서울특별시 은평구 연서로 215 (갈현동),     ,롯데쇼핑(주)롯데슈퍼갈현점,2017-07-31 9:17,I,2026-05-06 22:48,그 밖의 대규모점포,192809.367,457275.2856,준대규모점포
3110000,2.01231E+18,2011-09-16,          ,3,폐업,3,폐업처리,2016-09-28,          ,          ,          ,,255.8,122-808   ,서울특별시 은평구 갈현1동 395번지 6호,서울특별시 은평구 통일로 867 (갈현동),     ,롯데쇼핑(주)롯데슈퍼연신내점,2016-09-28 16:27,I,2026-05-06 22:48,그 밖의 대규모점포,192859.3413,457545.7936,준대규모점포
3110000,2.01231E+18,2012-03-21,          ,3,폐업,3,폐업처리,2021-01-21,          ,          ,          ,02-383-8546,330,122-895   ,서울특별시 은평구 역촌동 14번지 7호,서울특별시 은평구 서오릉로 95 (역촌동),     ,홈플러스(주) 익스프레스 역촌점,2021-01-25 13:31,I,2026-05-06 22:48,그 밖의 대규모점포,192920.728,456218.216,준대규모점포
3120000,2.02131E+18,2021-12-20,          ,3,폐업,3,폐업처리,2022-10-11,2022-03-17,2022-12-31,          ,02-391-5601,484.6,          ,서울특별시 서대문구 홍제동 158-33 연세24시사우나,"서울특별시 서대문구 통일로 413, 연세24시사우나 (홍제동)",3646,롯데슈퍼 홍제점,2022-10-20 18:02,I,2026-05-06 22:37,구분없음,195196.6937,453764.7063,준대규모점포
3000000,2.0043E+18,1992-07-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-519-2800,6906.53,110-752   ,서울특별시 종로구 서린동 33번지 영풍빌딩,서울특별시 종로구 청계천로 41 (서린동),     ,(주)영풍문고,2022-04-25 14:14,I,2026-05-06 22:48,전문점,198351.8187,451921.603,대규모점포
3160000,2.00732E+18,1986-11-01,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,26811364,10705,152-081   ,서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",     ,고척산업용품상가,2015-03-31 9:26,I,2026-05-01 22:42,복합쇼핑몰,187619.597,444186.9231,대규모점포
3130000,2.00131E+18,1976-01-16,          ,3,폐업,3,폐업처리,2015-12-28,          ,          ,          ,,1077,          ,서울특별시 마포구 염리동 36번지 249호,서울특별시 마포구 숭문길 96 (염리동),     ,염리시장,2021-09-29 10:56,I,2025-12-15 16:15,시장,                    ,                    ,대규모점포
3160000,2.00532E+18,2005-06-01,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-2639-2500,10502,          ,서울특별시 구로구 구로동 636번지 89호,서울특별시 구로구 경인로 482 (구로동),     ,롯데마트 구로점,2007-07-07 9:54,I,2026-05-01 22:42,대형마트,188669.4844,444010.7384,
3160000,2.00532E+18,2005-06-01,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-769-5828,6745,          ,서울특별시 구로구 구로동 636번지 89호,서울특별시 구로구 경인로 482 (구로동),     ,비엔큐홈(구로점),2007-07-07 9:54,I,2026-05-01 22:42,대형마트,188669.4844,444010.7384,
3160000,2.00532E+18,2005-11-15,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-701-1137,11562,          ,서울특별시 구로구 고척동 75번지 1호,서울특별시 구로구 중앙로1길 42 (고척동),     ,일이삼전자타운,2007-07-07 9:54,I,2026-05-01 22:42,그 밖의 대규모점포,187756.9195,443962.8327,
3160000,2.00532E+18,2005-11-18,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-2604-2001,9711,          ,서울특별시 구로구 고척동 76번지 41호,서울특별시 구로구 중앙로1길 36 (고척동),     ,이천일아울렛구로점,2007-07-07 9:54,I,2026-05-01 22:42,그 밖의 대규모점포,187785.8405,443997.1359,
3160000,2.00732E+18,2007-08-13,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2618-2080,11914,          ,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",8208,홈플러스(주) 신도림점,2024-03-05 16:34,I,2026-05-01 22:42,대형마트,190005.1325,445250.5389,대규모점포
3160000,2.00732E+18,2007-09-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,7337,          ,서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",     ,(주) 이마트 신도림점,2024-04-24 9:39,I,2026-05-01 22:42,대형마트,190232.5245,444978.6827,대규모점포
3160000,2.00732E+18,2007-11-08,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,15624,152-050   ,서울특별시 구로구 구로동 501번지,서울특별시 구로구 구로중앙로 134 (구로동),     ,나인스에비뉴,2014-09-25 8:50,I,2026-05-01 22:42,그 밖의 대규모점포,189682.7994,444193.86,대규모점포
3160000,2.00732E+18,2007-11-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,34247800,45744,152-050   ,서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",     ,신도림 테크노마트,2017-05-26 8:58,I,2026-05-01 22:42,그 밖의 대규모점포,190232.5245,444978.6827,대규모점포
3160000,2.00732E+18,1999-07-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,20091001,9927.72,152-050   ,서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),     ,(주)이마트 구로점,2024-04-24 9:37,I,2026-05-01 22:42,대형마트,190901.9779,442466.8134,대규모점포
3160000,2.00732E+18,1989-03-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,2762,152-050   ,서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),     ,사모아종합상가,2013-12-20 11:12,I,2026-05-01 22:42,그 밖의 대규모점포,189052.1018,443748.2793,대규모점포
3160000,2.00732E+18,1998-05-12,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,26252631,70845,152-050   ,서울특별시 구로구 구로동 1258번지,서울특별시 구로구 경인로53길 15 (구로동),     ,중앙유통단지,2015-01-15 18:02,I,2026-05-01 22:42,그 밖의 대규모점포,188840.5159,444306.7711,대규모점포
3160000,2.00732E+18,1996-06-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,26330081,27535,152-050   ,서울특별시 구로구 구로동 604번지 1호,서울특별시 구로구 구로중앙로 198 (구로동),     ,서울구로기계공구상가,2024-10-24 13:14,I,2026-05-01 22:42,그 밖의 대규모점포,189277.7617,444671.5517,대규모점포
3160000,2.00732E+18,1994-03-30,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,26346460,4495,152-050   ,서울특별시 구로구 구로동 614번지 33호,서울특별시 구로구 구로중앙로 237 (구로동),     ,라이프공구상가,2013-12-20 11:11,I,2026-05-01 22:42,그 밖의 대규모점포,188907.9661,444898.3676,대규모점포
